Subject,ChannelIndex,ROI,ClassLabel,FixationAccuracy,EncodingAccuracy,Delay1Accuracy,Delay2Accuracy,Fix_null_mean,Fix_null_std,Enc_null_mean,Enc_null_std,D1_null_mean,D1_null_std,D2_null_mean,D2_null_std,Fix_p_perm,Enc_p_perm,D1_p_perm,D2_p_perm,D1_vsFix_p,D2_vsFix_p,Fix_p_binom,Enc_p_binom,D1_p_binom,D2_p_binom,Fix_signif_binom,Enc_signif_binom,D1_signif_binom,D2_signif_binom,D1_signif_vsFix,D2_signif_vsFix
k12wm009,38,L IFG (p Opercularis),1,0.456,0.562,0.606,0.463,0.5,0.057,0.508,0.088,0.506,0.044,0.498,0.055,0.7723,0.2871,0.0198,0.7525,0.0198,0.4851,0.8822,0.0664,0.0044,0.848,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,30,L Medial Temporal Pole,1,0.625,0.625,0.675,0.637,0.499,0.057,0.506,0.071,0.497,0.059,0.502,0.066,0.0198,0.0693,0.0099,0.0297,0.099,0.3762,0.001,0.001,0,0.0003,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm010,126,L Superior Temporal Gyrus,4,0.494,0.537,0.569,0.556,0.51,0.057,0.503,0.057,0.507,0.059,0.511,0.058,0.5941,0.3861,0.0891,0.3564,0.0396,0.0297,0.5937,0.1923,0.0483,0.0894,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm002,46,L Middle Frontal Gyrus,2,0.4,0.531,0.756,0.45,0.505,0.058,0.513,0.075,0.502,0.06,0.503,0.047,0.9604,0.396,0.0099,0.9109,0.0099,0.2079,0.9956,0.2384,0,0.9106,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm003,37,L IFG (p Triangularis),3,0.425,0.506,0.719,0.456,0.501,0.058,0.492,0.068,0.5,0.072,0.498,0.062,0.9307,0.4752,0.0099,0.7426,0.0099,0.3069,0.9761,0.4685,0,0.8822,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,4,L Superior Temporal Gyrus,4,0.412,0.594,0.619,0.575,0.496,0.058,0.506,0.052,0.505,0.052,0.506,0.045,0.9406,0.0495,0.0198,0.0891,0.0198,0.0495,0.9892,0.0108,0.0017,0.0343,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
k12wm008,17,Right Cerebral White Matter,3,0.45,0.412,0.644,0.512,0.505,0.058,0.491,0.137,0.5,0.068,0.502,0.064,0.7921,0.6436,0.0297,0.4752,0.0099,0.1485,0.9106,0.9892,0.0002,0.4063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,34,R Insula Lobe,3,0.594,0.562,0.675,0.688,0.51,0.058,0.504,0.067,0.493,0.067,0.509,0.076,0.0594,0.2475,0.0099,0.0099,0.0693,0.0495,0.0108,0.0664,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
k12wm008,66,R ParaHippocampal Gyrus,1,0.506,0.494,0.669,0.55,0.502,0.058,0.487,0.078,0.498,0.043,0.501,0.038,0.4653,0.4851,0.0099,0.1386,0.0099,0.2376,0.4685,0.5937,0,0.1178,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,118,L Fusiform Gyrus,2,0.469,0.481,0.65,0.556,0.506,0.058,0.491,0.068,0.512,0.055,0.507,0.044,0.7327,0.5545,0.0198,0.1584,0.0099,0.1188,0.8077,0.7099,0.0001,0.0894,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,2,L Amygdala,3,0.525,0.588,0.694,0.613,0.483,0.058,0.486,0.06,0.495,0.069,0.49,0.074,0.297,0.0594,0.0099,0.0792,0.0099,0.0693,0.2901,0.0162,0,0.0027,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm011,25,L Middle Temporal Gyrus,4,0.556,0.637,0.544,0.481,0.502,0.058,0.515,0.082,0.504,0.042,0.505,0.048,0.2079,0.0792,0.198,0.7327,0.6139,0.9307,0.0894,0.0003,0.152,0.7099,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
k12wm002,99,Right Cerebral White Matter,2,0.506,0.487,0.694,0.425,0.507,0.059,0.507,0.067,0.501,0.05,0.507,0.061,0.5248,0.6535,0.0099,0.901,0.0099,0.901,0.4685,0.6536,0,0.9761,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,31,L Rolandic Operculum,4,0.537,0.512,0.812,0.512,0.493,0.059,0.498,0.074,0.507,0.081,0.503,0.071,0.2574,0.4455,0.0099,0.505,0.0099,0.6436,0.1923,0.4063,0,0.4063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,38,L Middle Temporal Gyrus,3,0.575,0.55,0.7,0.731,0.502,0.059,0.495,0.068,0.492,0.092,0.486,0.092,0.1584,0.3069,0.0198,0.0099,0.0297,0.0297,0.0343,0.1178,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
k12wm006,61,L Inferior Parietal Lobule,2,0.569,0.606,0.544,0.569,0.502,0.059,0.49,0.058,0.493,0.046,0.496,0.05,0.1188,0.0594,0.1485,0.099,0.604,0.5446,0.0483,0.0044,0.152,0.0483,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
k12wm006,61,L Inferior Parietal Lobule,3,0.469,0.419,0.512,0.456,0.5,0.059,0.502,0.056,0.495,0.051,0.498,0.068,0.7228,0.9109,0.4158,0.7129,0.1683,0.5644,0.8077,0.9838,0.4063,0.8822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm008,26,R Fusiform Gyrus,1,0.569,0.637,0.775,0.575,0.483,0.059,0.488,0.088,0.481,0.065,0.487,0.053,0.1188,0.0792,0.0099,0.0693,0.0099,0.4752,0.0483,0.0003,0,0.0343,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm008,129,L Hippocampus,4,0.506,0.637,0.631,0.438,0.506,0.059,0.515,0.103,0.497,0.046,0.506,0.036,0.5347,0.1188,0.0099,0.9802,0.0099,0.8218,0.4685,0.0003,0.0006,0.9517,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm002,17,L Middle Temporal Gyrus,2,0.594,0.556,0.744,0.525,0.497,0.06,0.496,0.058,0.495,0.058,0.49,0.076,0.0396,0.1782,0.0099,0.3762,0.0099,0.7327,0.0108,0.0894,0,0.2901,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm002,18,L ParaHippocampal Gyrus,2,0.575,0.544,0.625,0.575,0.513,0.06,0.511,0.067,0.514,0.061,0.513,0.06,0.2277,0.3465,0.0099,0.1584,0.1485,0.5644,0.0343,0.152,0.001,0.0343,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm002,76,R Fusiform Gyrus,2,0.475,0.475,0.475,0.475,0.501,0.06,0.501,0.068,0.502,0.06,0.499,0.057,0.7525,0.7525,0.7426,0.7327,0.6337,0.5644,0.7616,0.7616,0.7616,0.7616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,84,R Middle Temporal Gyrus,1,0.406,0.394,0.519,0.481,0.5,0.06,0.499,0.062,0.499,0.06,0.502,0.063,0.9901,0.9802,0.4554,0.6139,0.0099,0.0396,0.993,0.9973,0.3464,0.7099,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
k12wm002,86,R Middle Temporal Gyrus,4,0.481,0.481,0.544,0.506,0.503,0.06,0.499,0.058,0.504,0.061,0.504,0.054,0.6238,0.6238,0.3267,0.505,0.0297,0.1584,0.7099,0.7099,0.152,0.4685,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm003,36,L IFG (p Triangularis),3,0.469,0.487,0.494,0.45,0.494,0.06,0.49,0.079,0.488,0.056,0.491,0.058,0.604,0.5347,0.4653,0.7921,0.1584,0.7426,0.8077,0.6536,0.5937,0.9106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm003,58,L Superior Orbital Gyrus,1,0.562,0.537,0.613,0.537,0.505,0.06,0.503,0.065,0.505,0.061,0.505,0.059,0.2673,0.3762,0.0495,0.3366,0.0891,0.8218,0.0664,0.1923,0.0027,0.1923,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm006,25,L Insula Lobe,4,0.512,0.581,0.613,0.562,0.504,0.06,0.504,0.076,0.497,0.061,0.503,0.043,0.505,0.2178,0.0297,0.0891,0.0396,0.2277,0.4063,0.0239,0.0027,0.0664,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm006,44,L Postcentral Gyrus,2,0.581,0.631,0.719,0.631,0.505,0.06,0.506,0.097,0.495,0.062,0.494,0.071,0.1386,0.1485,0.0099,0.0198,0.0396,0.3564,0.0239,0.0006,0,0.0006,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm006,46,L SupraMarginal Gyrus,2,0.556,0.531,0.588,0.556,0.499,0.06,0.498,0.088,0.496,0.061,0.497,0.079,0.2178,0.4752,0.0792,0.297,0.2574,0.5545,0.0894,0.2384,0.0162,0.0894,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm007,68,L IFG (p Orbitalis),2,0.518,0.411,0.625,0.482,0.507,0.06,0.476,0.111,0.512,0.063,0.511,0.108,0.495,0.6634,0.0693,0.6238,0.0693,0.6634,0.4469,0.9296,0.0407,0.6556,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm007,90,R Fusiform Gyrus,4,0.5,0.5,0.768,0.464,0.494,0.06,0.494,0.111,0.506,0.08,0.499,0.06,0.495,0.4752,0.0099,0.7822,0.0099,0.7525,0.5531,0.5531,0,0.7478,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,69,R Fusiform Gyrus,3,0.562,0.669,0.656,0.606,0.505,0.06,0.498,0.106,0.493,0.071,0.502,0.072,0.2178,0.0792,0.0396,0.0693,0.0297,0.2079,0.0664,0,0,0.0044,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm008,94,R Insula Lobe,4,0.487,0.388,0.681,0.456,0.507,0.06,0.504,0.081,0.505,0.072,0.498,0.048,0.6634,0.9505,0.0099,0.7822,0.0099,0.6832,0.6536,0.9983,0,0.8822,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm009,22,L Inferior Temporal Gyrus,4,0.575,0.463,0.644,0.562,0.5,0.06,0.504,0.061,0.5,0.061,0.505,0.062,0.099,0.7723,0.0396,0.198,0.0495,0.6931,0.0343,0.848,0.0002,0.0664,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm009,40,L IFG (p Triangularis),1,0.5,0.431,0.606,0.487,0.511,0.06,0.499,0.07,0.51,0.072,0.506,0.062,0.5941,0.8218,0.1188,0.6238,0.0099,0.6238,0.5315,0.9657,0.0044,0.6536,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,143,L Heschls Gyrus,4,0.475,0.487,0.556,0.4,0.496,0.06,0.501,0.065,0.499,0.042,0.503,0.061,0.6337,0.6238,0.1089,0.9703,0.1089,0.8218,0.7616,0.6536,0.0894,0.9956,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,25,L Middle Temporal Gyrus,2,0.525,0.494,0.594,0.469,0.504,0.061,0.503,0.065,0.505,0.059,0.501,0.066,0.4059,0.5644,0.0792,0.6733,0.0297,0.8416,0.2901,0.5937,0.0108,0.8077,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm002,77,R Inferior Temporal Gyrus,1,0.5,0.531,0.537,0.481,0.503,0.061,0.498,0.061,0.501,0.061,0.504,0.061,0.5248,0.3762,0.396,0.6337,0.0891,0.7327,0.5315,0.2384,0.1923,0.7099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,86,R Middle Temporal Gyrus,2,0.519,0.475,0.537,0.525,0.499,0.061,0.501,0.059,0.5,0.065,0.497,0.059,0.4455,0.7921,0.2178,0.3663,0.2178,0.3069,0.3464,0.7616,0.1923,0.2901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm003,37,L IFG (p Triangularis),2,0.537,0.556,0.637,0.55,0.494,0.061,0.5,0.065,0.498,0.048,0.492,0.065,0.2871,0.2277,0.0099,0.1683,0.1584,0.4455,0.1923,0.0894,0.0003,0.1178,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm006,49,L SupraMarginal Gyrus,3,0.494,0.694,0.675,0.469,0.49,0.061,0.492,0.143,0.486,0.121,0.493,0.07,0.4653,0.1089,0.0792,0.6535,0.0792,0.703,0.5937,0,0,0.8077,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
k12wm008,74,R Inferior Temporal Gyrus,2,0.556,0.531,0.581,0.556,0.496,0.061,0.502,0.074,0.497,0.068,0.501,0.066,0.2178,0.396,0.1485,0.297,0.3168,0.6238,0.0894,0.2384,0.0239,0.0894,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm008,126,L Hippocampus,4,0.381,0.45,0.544,0.356,0.498,0.061,0.493,0.075,0.509,0.048,0.503,0.048,0.9802,0.7129,0.2772,1,0.0099,0.6931,0.999,0.9106,0.152,0.9999,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm008,130,Left Cerebral White Matter,3,0.45,0.481,0.606,0.494,0.501,0.061,0.491,0.059,0.497,0.054,0.502,0.07,0.7822,0.6238,0.0396,0.5644,0.0099,0.1782,0.9106,0.7099,0.0044,0.5937,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm009,39,L IFG (p Opercularis),1,0.581,0.537,0.7,0.544,0.503,0.061,0.501,0.07,0.502,0.066,0.5,0.06,0.1287,0.3069,0.0099,0.2376,0.0099,0.802,0.0239,0.1923,0,0.152,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,87,Left Cerebral White Matter,3,0.338,0.406,0.494,0.525,0.5,0.061,0.495,0.057,0.492,0.053,0.49,0.053,1,0.9901,0.5248,0.3762,0.0099,0.0099,1,0.993,0.5937,0.2901,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
k12wm010,129,L Superior Temporal Gyrus,4,0.575,0.575,0.575,0.575,0.495,0.061,0.494,0.063,0.496,0.058,0.491,0.067,0.1485,0.1881,0.1485,0.1683,0.6238,0.5941,0.0343,0.0343,0.0343,0.0343,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm011,20,L Inferior Temporal Gyrus,4,0.512,0.512,0.556,0.463,0.501,0.061,0.498,0.042,0.497,0.053,0.496,0.055,0.4455,0.3762,0.198,0.7426,0.2772,0.8218,0.4063,0.4063,0.0894,0.848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm011,123,L IFG (p Triangularis),4,0.425,0.412,0.425,0.438,0.502,0.061,0.501,0.064,0.499,0.059,0.493,0.07,0.901,0.9406,0.8713,0.7822,0.5347,0.3168,0.9761,0.9892,0.9761,0.9517,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm011,144,L Superior Temporal Gyrus,2,0.425,0.369,0.644,0.45,0.494,0.061,0.504,0.096,0.483,0.079,0.488,0.065,0.9109,0.9307,0.0396,0.6832,0.0099,0.2475,0.9761,0.9997,0.0002,0.9106,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm002,6,Left Cerebral White Matter,2,0.562,0.588,0.75,0.581,0.5,0.062,0.499,0.071,0.5,0.066,0.504,0.07,0.2079,0.1485,0.0099,0.2277,0.0099,0.3069,0.0664,0.0162,0,0.0239,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
k12wm002,16,L Middle Temporal Gyrus,2,0.412,0.419,0.419,0.406,0.507,0.062,0.506,0.063,0.507,0.065,0.507,0.068,0.9208,0.901,0.8713,0.9406,0.3564,0.604,0.9892,0.9838,0.9838,0.993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,71,R Middle Temporal Gyrus,2,0.544,0.544,0.588,0.537,0.496,0.062,0.497,0.065,0.495,0.066,0.497,0.066,0.3168,0.297,0.1485,0.3564,0.0693,0.7327,0.152,0.152,0.0162,0.1923,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm002,75,R Hippocampus,2,0.475,0.444,0.487,0.444,0.487,0.062,0.487,0.068,0.49,0.06,0.497,0.061,0.5347,0.8218,0.5446,0.8317,0.2574,0.9109,0.7616,0.9336,0.6536,0.9336,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,76,R Fusiform Gyrus,3,0.562,0.556,0.575,0.544,0.504,0.062,0.504,0.064,0.501,0.066,0.504,0.067,0.2574,0.3267,0.1782,0.3564,0.3168,0.7822,0.0664,0.0894,0.0343,0.152,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm006,48,L SupraMarginal Gyrus,1,0.625,0.631,0.7,0.575,0.506,0.062,0.504,0.073,0.502,0.05,0.506,0.062,0.0396,0.0693,0.0099,0.1584,0.0693,0.8416,0.001,0.0006,0,0.0343,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
k12wm007,67,L Superior Orbital Gyrus,4,0.518,0.5,0.625,0.464,0.506,0.062,0.503,0.137,0.506,0.057,0.503,0.065,0.495,0.5446,0.0297,0.7525,0.1584,0.802,0.4469,0.5531,0.0407,0.7478,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm007,88,R Fusiform Gyrus,3,0.554,0.589,0.768,0.446,0.488,0.062,0.496,0.096,0.5,0.109,0.495,0.062,0.1881,0.2772,0.0099,0.8119,0.0594,0.9406,0.2522,0.1144,0,0.8252,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm008,15,R Fusiform Gyrus,3,0.375,0.494,0.644,0.45,0.508,0.062,0.499,0.053,0.502,0.077,0.511,0.062,0.9901,0.5842,0.0396,0.8218,0.0099,0.198,0.9994,0.5937,0.0002,0.9106,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,97,R Middle Frontal Gyrus,3,0.531,0.531,0.713,0.537,0.494,0.062,0.5,0.077,0.504,0.082,0.507,0.065,0.3069,0.396,0.0099,0.4059,0.0099,0.6139,0.2384,0.2384,0,0.1923,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm009,61,L SupraMarginal Gyrus,3,0.506,0.581,0.588,0.537,0.484,0.062,0.489,0.059,0.489,0.053,0.487,0.061,0.3861,0.0693,0.0594,0.2574,0.0396,0.1881,0.4685,0.0239,0.0162,0.1923,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm010,125,L Superior Temporal Gyrus,4,0.419,0.412,0.606,0.444,0.503,0.062,0.5,0.068,0.507,0.068,0.504,0.063,0.9208,0.9307,0.1089,0.901,0.0099,0.198,0.9838,0.9892,0.0044,0.9336,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm011,4,L Amygdala,4,0.569,0.519,0.688,0.487,0.49,0.062,0.504,0.062,0.495,0.061,0.494,0.053,0.1089,0.4059,0.0099,0.5941,0.0594,0.9208,0.0483,0.3464,0,0.6536,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm002,24,L Middle Temporal Gyrus,2,0.4,0.4,0.419,0.425,0.495,0.063,0.497,0.075,0.496,0.062,0.494,0.075,0.9406,0.9505,0.8911,0.802,0.297,0.3069,0.9956,0.9956,0.9838,0.9761,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,67,Right Cerebral White Matter,2,0.494,0.481,0.531,0.475,0.496,0.063,0.498,0.063,0.49,0.063,0.494,0.058,0.495,0.5842,0.3168,0.604,0.1485,0.7327,0.5937,0.7099,0.2384,0.7616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm002,84,R Middle Temporal Gyrus,3,0.5,0.512,0.55,0.512,0.503,0.063,0.498,0.06,0.501,0.059,0.503,0.063,0.5545,0.4554,0.2871,0.4752,0.0198,0.3168,0.5315,0.4063,0.1178,0.4063,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm002,85,R Middle Temporal Gyrus,1,0.531,0.544,0.594,0.506,0.506,0.063,0.504,0.069,0.503,0.063,0.503,0.075,0.4554,0.4059,0.0495,0.495,0.0099,0.7525,0.2384,0.152,0.0108,0.4685,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm002,101,Right Cerebral White Matter,2,0.4,0.375,0.519,0.362,0.495,0.063,0.496,0.062,0.5,0.064,0.49,0.058,0.9307,0.9901,0.4257,1,0.0099,0.7723,0.9956,0.9994,0.3464,0.9998,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
k12wm003,45,L Superior Temporal Gyrus,4,0.537,0.494,0.613,0.512,0.506,0.063,0.479,0.101,0.5,0.074,0.508,0.07,0.3069,0.4752,0.0594,0.4752,0.0495,0.7327,0.1923,0.5937,0.0027,0.4063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm007,40,L Insula Lobe,4,0.536,0.607,0.732,0.482,0.494,0.063,0.493,0.086,0.493,0.084,0.501,0.063,0.297,0.1287,0.0099,0.6832,0.0297,0.7921,0.3444,0.0704,0.0003,0.6556,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,17,Right Cerebral White Matter,2,0.519,0.463,0.6,0.575,0.498,0.063,0.521,0.108,0.504,0.044,0.515,0.064,0.3861,0.6634,0.0198,0.2178,0.1386,0.3168,0.3464,0.848,0.007,0.0343,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
k12wm008,38,R Superior Temporal Gyrus,1,0.544,0.681,0.694,0.537,0.511,0.063,0.506,0.148,0.511,0.071,0.505,0.065,0.3168,0.1584,0.0099,0.3564,0.0099,0.4851,0.152,0,0,0.1923,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm008,45,R Fusiform Gyrus,3,0.537,0.581,0.838,0.544,0.5,0.063,0.507,0.096,0.496,0.07,0.5,0.044,0.3465,0.2574,0.0099,0.2079,0.0099,0.4851,0.1923,0.0239,0,0.152,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm010,22,L Inferior Temporal Gyrus,3,0.506,0.463,0.544,0.519,0.505,0.063,0.502,0.06,0.502,0.066,0.504,0.059,0.5347,0.6832,0.3465,0.495,0.198,0.3069,0.4685,0.848,0.152,0.3464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm010,22,L Inferior Temporal Gyrus,4,0.356,0.325,0.6,0.412,0.503,0.063,0.501,0.057,0.495,0.066,0.5,0.061,1,1,0.0297,0.9307,0.0099,0.0693,0.9999,1,0.007,0.9892,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm010,86,Left Cerebral White Matter,4,0.531,0.544,0.819,0.606,0.501,0.063,0.491,0.066,0.495,0.068,0.496,0.062,0.3366,0.2574,0.0099,0.0198,0.0099,0.0792,0.2384,0.152,0,0.0044,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
k12wm010,96,L Putamen,4,0.456,0.456,0.456,0.456,0.498,0.063,0.499,0.066,0.5,0.075,0.502,0.067,0.7921,0.8119,0.802,0.7921,0.6931,0.7129,0.8822,0.8822,0.8822,0.8822,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm010,97,Left Cerebral White Matter,4,0.45,0.45,0.45,0.45,0.498,0.063,0.497,0.064,0.501,0.06,0.5,0.06,0.802,0.8713,0.8515,0.8416,0.7228,0.6634,0.9106,0.9106,0.9106,0.9106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm011,7,L Middle Temporal Gyrus,3,0.556,0.55,0.606,0.481,0.497,0.063,0.505,0.068,0.497,0.052,0.497,0.061,0.198,0.3069,0.0198,0.604,0.1683,0.9208,0.0894,0.1178,0.0044,0.7099,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm011,13,L Middle Temporal Gyrus,4,0.463,0.487,0.656,0.512,0.505,0.063,0.497,0.055,0.498,0.054,0.495,0.051,0.7228,0.5545,0.0099,0.4059,0.0099,0.1782,0.848,0.6536,0,0.4063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm002,37,L IFG (p Opercularis),2,0.431,0.537,0.562,0.575,0.5,0.064,0.491,0.085,0.5,0.054,0.507,0.089,0.8812,0.3168,0.1287,0.2574,0.0297,0.0495,0.9657,0.1923,0.0664,0.0343,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
k12wm002,86,R Middle Temporal Gyrus,3,0.519,0.506,0.537,0.531,0.502,0.064,0.506,0.062,0.506,0.064,0.502,0.062,0.4158,0.495,0.2772,0.2871,0.2475,0.2871,0.3464,0.4685,0.1923,0.2384,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k12wm003,40,L Rolandic Operculum,3,0.438,0.569,0.669,0.494,0.493,0.064,0.492,0.072,0.484,0.062,0.488,0.046,0.8317,0.1881,0.0099,0.495,0.0099,0.1386,0.9517,0.0483,0,0.5937,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
k12wm003,78,R Middle Temporal Gyrus,4,0.469,0.438,0.625,0.556,0.512,0.064,0.505,0.061,0.512,0.074,0.513,0.067,0.8119,0.8911,0.099,0.3069,0.0099,0.0594,0.8077,0.9517,0.001,0.0894,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm006,2,L Hippocampus,4,0.444,0.613,0.613,0.55,0.503,0.064,0.505,0.066,0.502,0.053,0.503,0.063,0.8416,0.0792,0.0297,0.297,0.0099,0.0099,0.9336,0.0027,0.0027,0.1178,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
k12wm006,42,L Rolandic Operculum,4,0.381,0.381,0.594,0.412,0.5,0.064,0.501,0.067,0.5,0.062,0.502,0.059,1,0.9703,0.0495,0.9802,0.0099,0.2277,0.999,0.999,0.0108,0.9892,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm007,74,L IFG (p Orbitalis),1,0.464,0.446,0.768,0.571,0.497,0.064,0.495,0.052,0.498,0.076,0.497,0.05,0.7525,0.8911,0.0099,0.1386,0.0099,0.1584,0.7478,0.8252,0,0.1748,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,17,Right Cerebral White Matter,4,0.494,0.438,0.681,0.512,0.499,0.064,0.511,0.118,0.494,0.073,0.507,0.052,0.5743,0.703,0.0099,0.505,0.0198,0.4059,0.5937,0.9517,0,0.4063,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,37,R Superior Temporal Gyrus,1,0.544,0.556,0.606,0.506,0.498,0.064,0.493,0.105,0.494,0.053,0.498,0.055,0.3267,0.3366,0.0198,0.4158,0.2178,0.8218,0.152,0.0894,0.0044,0.4685,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
k12wm008,41,R Insula Lobe,1,0.456,0.55,0.706,0.55,0.504,0.064,0.5,0.107,0.511,0.089,0.508,0.065,0.7525,0.3663,0.0099,0.2673,0.0099,0.0396,0.8822,0.1178,0,0.1178,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
k12wm008,69,R Fusiform Gyrus,4,0.55,0.463,0.644,0.525,0.504,0.064,0.503,0.122,0.507,0.071,0.496,0.093,0.2277,0.6139,0.0396,0.3861,0.0297,0.6634,0.1178,0.848,0.0002,0.2901,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
k12wm008,119,L Middle Temporal Gyrus,2,0.506,0.512,0.6,0.544,0.509,0.064,0.536,0.101,0.509,0.062,0.511,0.066,0.5347,0.6238,0.0594,0.3366,0.0594,0.2772,0.4685,0.4063,0.007,0.152,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
